zone_geo,IVG_HOSP_INS,IVG_HOSP_MED,IVG_HOSP_INC,IVG_CAB,IVG_CEN,TOT_IVG,TAUX_rec,annee,IVG_INST,part_anesth,PART_IVG_TARD,NB_IVG_TARD,Unnamed: 4,Unnamed: 5,IVG_HORS_ZONE,CAB_GO,CAB_MG,CAB_SF,CAB_AUT,TELE_GO,TELE_MG,TELE_SF,TELE_AUT,AGE_INF_18,AGE_18&19,AGE_20_24,AGE_25_29,AGE_30_34,AGE_35_39,AGE_40&plus,IVG_GO,IVG_MG,IVG_SF,IVG_AUT,Unnamed: 6
Ain,449.0,857.0,5.0,184.0,11.0,1506.0,"10,81725589",2016.0,214.0,"99,5","5,7",86.0,,,"48,3",,6.0,,0.0,,,,,56.0,91.0,346.0,331.0,333.0,225.0,124.0,0,77,0,0,
Ain,362.0,831.0,7.0,264.0,11.0,1475.0,"10,57810225",2017.0,149.0,"100,0","4,5",67.0,,,"48,1",,6.0,,0.0,,,,,40.0,116.0,331.0,339.0,307.0,242.0,99.0,0,150,0,0,
Ain,395.0,766.0,3.0,366.0,11.0,1541.0,"11,06380535",2018.0,154.0,"100,0","4,5",69.0,,,"50,7",1.0,6.0,,0.0,,,,,38.0,100.0,370.0,357.0,315.0,249.0,112.0,NC,202,0,0,
Ain,410.0,855.0,17.0,342.0,11.0,1635.0,"11,72681891",2019.0,172.0,"100,0","5,0",82.0,,,"50,5",,8.0,3.0,0.0,,,,,52.0,98.0,377.0,376.0,337.0,269.0,125.0,0,177,13,0,
Ain,323.0,792.0,8.0,436.0,16.0,1575.0,"11,29461372",2020.0,179.0,"100,0","4,1",65.0,,,"44,7",,8.0,4.0,0.0,,1.0,,,50.0,91.0,311.0,319.0,379.0,286.0,136.0,0,192,117,NC,
Ain,329.0,776.0,5.0,459.0,27.0,1596.0,"11,40529532",2021.0,148.0,"87,8","3,6",58.0,,,"47,3",,9.0,7.0,0.0,1.0,,,,43.0,84.0,303.0,357.0,374.0,296.0,138.0,NC,126,175,0,
Ain,370.0,787.0,8.0,616.0,43.0,1824.0,"12,88408561",2022.0,178.0,"100,0","5,0",92.0,,,"48,3",,8.0,8.0,,,,,,45.0,78.0,357.0,439.0,441.0,325.0,137.0,0,128,252,0,
Ain,351.0,786.0,5.0,630.0,103.0,1875.0,"13,19725497",2023.0,156.0,"100,0","5,1",96.0,,,"43,9",,6.0,10.0,0.0,,,,2.0,48.0,88.0,390.0,415.0,413.0,350.0,164.0,0,114,271,NC,
Ain,375.0,715.0,2.0,591.0,153.0,1836.0,"12,86038497",2024.0,160.0,"98,1","5,0",92.0,,,"42,8",,7.0,12.0,,,,,2.0,46.0,106.0,382.0,401.0,426.0,332.0,127.0,0,88,288,NC,
Aisne,354.0,1007.0,2.0,215.0,5.0,1583.0,"14,32656977",2016.0,356.0,"100,0","4,2",66.0,,,"16,7",3.0,,,0.0,,,,,99.0,97.0,374.0,374.0,314.0,221.0,104.0,194,0,0,0,
Aisne,364.0,1013.0,4.0,221.0,7.0,1609.0,"14,76607382",2017.0,347.0,"100,0","6,0",97.0,,,"15,2",3.0,1.0,1.0,0.0,,,,,94.0,87.0,356.0,374.0,357.0,248.0,93.0,222,NC,NC,0,
Aisne,362.0,983.0,1.0,200.0,6.0,1552.0,"14,37835835",2018.0,375.0,"99,7","6,1",94.0,,,"14,3",3.0,1.0,,0.0,,,,,82.0,97.0,342.0,355.0,336.0,237.0,103.0,165,NC,0,0,
Aisne,290.0,1111.0,10.0,136.0,5.0,1552.0,"14,4643889",2019.0,291.0,"100,0","4,9",76.0,,,"14,9",2.0,,,0.0,,,,,81.0,113.0,335.0,343.0,343.0,244.0,93.0,NC,0,0,0,
Aisne,260.0,1059.0,3.0,133.0,5.0,1460.0,"13,73342113",2020.0,277.0,"98,9","4,4",64.0,,,17,1.0,,1.0,0.0,,1.0,,,72.0,87.0,328.0,341.0,308.0,246.0,76.0,NC,NC,NC,0,
Aisne,261.0,1096.0,0.0,156.0,4.0,1517.0,"14,43332318",2021.0,245.0,"99,6","5,3",81.0,,,"16,9",1.0,,2.0,0.0,,2.0,,,62.0,99.0,354.0,339.0,316.0,232.0,112.0,NC,NC,NC,0,
Aisne,287.0,1058.0,4.0,200.0,4.0,1553.0,"14,87775904",2022.0,288.0,"100,0","5,9",92.0,,,"18,6",1.0,1.0,2.0,,,,,,59.0,112.0,351.0,344.0,325.0,252.0,107.0,NC,NC,NC,NC,
Aisne,307.0,1152.0,6.0,247.0,20.0,1732.0,"16,72331222",2023.0,311.0,"100,0","5,9",103.0,,,"20,5",2.0,1.0,3.0,0.0,,1.0,1.0,,79.0,116.0,428.0,379.0,372.0,238.0,119.0,NC,NC,54,0,
Aisne,313.0,1193.0,5.0,245.0,13.0,1769.0,"17,22308224",2024.0,309.0,"100,0","5,4",95.0,,,"19,2",2.0,2.0,5.0,,,3.0,,,80.0,105.0,415.0,403.0,372.0,274.0,111.0,NC,NC,82,0,
Allier,334.0,363.0,6.0,139.0,4.0,846.0,"13,54206685",2016.0,334.0,"99,4","7,6",64.0,,,"14,8",6.0,5.0,,0.0,,,,,48.0,65.0,220.0,193.0,139.0,121.0,60.0,100,13,0,0,
Allier,266.0,377.0,5.0,197.0,3.0,848.0,"13,76221234",2017.0,273.0,"99,6","3,9",33.0,,,"15,2",6.0,4.0,2.0,0.0,,,,,34.0,60.0,231.0,179.0,175.0,122.0,46.0,73,18,NC,0,
Allier,232.0,380.0,2.0,283.0,5.0,902.0,"14,82699104",2018.0,233.0,"100,0","3,0",27.0,,,"15,4",6.0,3.0,2.0,0.0,,,,,35.0,53.0,260.0,180.0,195.0,122.0,56.0,83,23,NC,0,
Allier,229.0,350.0,4.0,279.0,4.0,866.0,"14,29727097",2019.0,237.0,"99,6","4,6",40.0,,,"14,1",5.0,3.0,4.0,0.0,,,,,33.0,68.0,243.0,183.0,157.0,114.0,67.0,52,14,193,0,
Allier,173.0,400.0,3.0,256.0,7.0,839.0,"14,02494066",2020.0,186.0,"100,0","2,4",20.0,,,"10,4",4.0,3.0,3.0,0.0,,,,,37.0,57.0,189.0,193.0,180.0,126.0,51.0,28,16,217,NC,
Allier,162.0,399.0,6.0,304.0,6.0,877.0,"14,7909534",2021.0,185.0,"100,0","3,2",28.0,,,"8,8",3.0,2.0,5.0,0.0,,,,,35.0,59.0,211.0,196.0,157.0,144.0,70.0,19,NC,305,0,
Allier,163.0,340.0,4.0,380.0,2.0,889.0,"15,05707801",2022.0,169.0,"100,0","2,8",25.0,,,"9,8",2.0,2.0,6.0,,,,,,36.0,58.0,216.0,192.0,178.0,154.0,54.0,NC,NC,397,0,
Allier,131.0,391.0,1.0,450.0,15.0,988.0,"16,85891748",2023.0,136.0,"100,0","4,4",43.0,,,11,2.0,2.0,8.0,0.0,,,,,34.0,62.0,218.0,221.0,223.0,161.0,69.0,NC,NC,447,0,
Allier,149.0,409.0,2.0,419.0,13.0,992.0,"17,02536642",2024.0,149.0,"100,0","3,7",37.0,,,"10,8",1.0,2.0,8.0,,,,,,42.0,57.0,244.0,231.0,192.0,161.0,64.0,NC,NC,409,0,
Alpes-Maritimes,1544.0,1134.0,163.0,1673.0,64.0,4578.0,"20,28868611",2016.0,1585.0,"100,0","5,4",247.0,,,"2,6",58.0,14.0,,0.0,,,,,160.0,294.0,1128.0,1023.0,920.0,708.0,338.0,1633,208,0,0,
Alpes-Maritimes,1358.0,1339.0,122.0,1769.0,57.0,4645.0,"20,76339563",2017.0,1380.0,"99,8","5,3",247.0,,,"3,1",56.0,15.0,2.0,0.0,,,,,148.0,289.0,1131.0,1082.0,963.0,724.0,298.0,1648,239,NC,0,
Alpes-Maritimes,1183.0,1472.0,132.0,1862.0,90.0,4739.0,"21,27287092",2018.0,1216.0,"100,0","4,8",226.0,,,"3,8",62.0,12.0,5.0,0.0,,,,,108.0,291.0,1068.0,1173.0,1005.0,745.0,338.0,1587,248,57,0,
Alpes-Maritimes,1139.0,1426.0,121.0,2052.0,117.0,4855.0,"21,73027603",2019.0,1167.0,"100,0","5,3",258.0,,,"3,7",64.0,15.0,11.0,1.0,,,,,133.0,301.0,999.0,1161.0,1029.0,831.0,399.0,1663,278,170,NC,
Alpes-Maritimes,891.0,1340.0,93.0,2235.0,127.0,4686.0,"21,06370354",2020.0,913.0,"99,7","3,8",180.0,,,3,67.0,16.0,11.0,0.0,7.0,3.0,,1.0,102.0,236.0,1013.0,1077.0,1021.0,828.0,389.0,1709,403,235,NC,
Alpes-Maritimes,723.0,1240.0,68.0,2684.0,58.0,4773.0,"21,35494032",2021.0,727.0,"100,0","4,6",220.0,,,"3,3",65.0,18.0,17.0,0.0,7.0,3.0,,2.0,131.0,203.0,915.0,1094.0,1121.0,841.0,428.0,1923,544,398,NC,
Alpes-Maritimes,774.0,1155.0,72.0,3150.0,103.0,5254.0,"23,29726853",2022.0,786.0,"100,0","4,9",255.0,,,"4,1",66.0,19.0,22.0,,7.0,4.0,,5.0,126.0,257.0,1054.0,1174.0,1160.0,953.0,453.0,2201,571,528,NC,
Alpes-Maritimes,684.0,1094.0,64.0,3185.0,261.0,5288.0,"23,40475442",2023.0,699.0,"98,1","5,3",278.0,,,"3,8",69.0,23.0,26.0,0.0,8.0,3.0,,3.0,144.0,267.0,1094.0,1132.0,1170.0,966.0,454.0,2161,500,688,NC,
Alpes-Maritimes,683.0,1088.0,12.0,3474.0,207.0,5464.0,"24,09107343",2024.0,707.0,"99,7","5,2",282.0,,,"3,8",73.0,24.0,38.0,,5.0,2.0,,5.0,154.0,264.0,1176.0,1193.0,1165.0,987.0,461.0,2200,459,947,NC,
Alpes-de-Haute-Provence,156.0,266.0,3.0,128.0,4.0,557.0,"18,39133593",2016.0,112.0,"100,0","2,7",15.0,,,"29,1",1.0,1.0,,0.0,,,,,31.0,30.0,117.0,117.0,111.0,94.0,57.0,NC,NC,0,0,
Alpes-de-Haute-Provence,164.0,332.0,1.0,101.0,2.0,600.0,"19,85571514",2017.0,128.0,"100,0","2,5",15.0,,,"25,2",1.0,1.0,,0.0,,,,,23.0,44.0,132.0,148.0,122.0,90.0,39.0,NC,NC,0,0,
Alpes-de-Haute-Provence,155.0,297.0,1.0,150.0,7.0,610.0,"20,38088874",2018.0,94.0,"100,0","3,3",20.0,,,"38,9",1.0,1.0,,0.0,,,,,19.0,41.0,158.0,132.0,103.0,107.0,42.0,NC,NC,0,0,
Alpes-de-Haute-Provence,165.0,307.0,1.0,150.0,1.0,624.0,"21,0051503",2019.0,79.0,"100,0","3,0",19.0,,,"43,1",1.0,1.0,,0.0,,,,,25.0,38.0,133.0,159.0,126.0,102.0,39.0,NC,NC,0,0,
Alpes-de-Haute-Provence,118.0,258.0,3.0,145.0,34.0,558.0,"18,7866137",2020.0,76.0,"100,0","2,9",16.0,,,"37,3",1.0,1.0,,0.0,,,,,16.0,39.0,112.0,110.0,129.0,108.0,41.0,NC,NC,0,0,
Alpes-de-Haute-Provence,98.0,227.0,1.0,188.0,53.0,567.0,"19,15346418",2021.0,36.0,"100,0","3,9",22.0,,,"38,1",3.0,1.0,1.0,0.0,,,,,18.0,29.0,124.0,115.0,125.0,93.0,61.0,52,NC,NC,NC,
Alpes-de-Haute-Provence,107.0,260.0,0.0,168.0,69.0,604.0,"20,44339144",2022.0,48.0,"100,0","4,0",24.0,,,"39,2",1.0,1.0,2.0,,,,,,16.0,35.0,122.0,137.0,136.0,101.0,51.0,NC,NC,NC,0,
Alpes-de-Haute-Provence,114.0,229.0,0.0,198.0,89.0,630.0,"21,31474778",2023.0,47.0,"100,0","3,7",23.0,,,"38,9",1.0,1.0,2.0,0.0,,,,,27.0,29.0,127.0,122.0,136.0,124.0,59.0,NC,NC,NC,0,
Alpes-de-Haute-Provence,110.0,262.0,2.0,158.0,62.0,594.0,"20,04251442",2024.0,38.0,"100,0","3,7",22.0,,,"38,4",,1.0,2.0,,,,,,14.0,39.0,124.0,133.0,135.0,112.0,36.0,0,NC,NC,0,
Ardennes,237.0,278.0,0.0,62.0,1.0,578.0,"10,35805168",2016.0,207.0,"100,0","7,8",45.0,,,"19,9",1.0,1.0,,0.0,,,,,28.0,45.0,157.0,136.0,110.0,69.0,33.0,NC,NC,0,0,
Ardennes,154.0,337.0,1.0,91.0,2.0,585.0,"10,66370149",2017.0,121.0,"100,0","4,8",28.0,,,"25,5",1.0,2.0,,0.0,,,,,23.0,37.0,143.0,133.0,132.0,83.0,34.0,NC,NC,0,0,
Ardennes,148.0,235.0,0.0,140.0,2.0,525.0,"9,748941543",2018.0,114.0,"100,0","7,4",39.0,,,"28,8",,4.0,4.0,0.0,,,,,28.0,44.0,111.0,126.0,103.0,74.0,39.0,NC,25,70,0,
Ardennes,101.0,287.0,0.0,223.0,0.0,611.0,"11,43937692",2019.0,65.0,"100,0","6,7",41.0,,,"20,5",,3.0,6.0,0.0,,,,,24.0,43.0,139.0,139.0,134.0,99.0,33.0,0,19,171,0,
Ardennes,83.0,261.0,0.0,254.0,1.0,599.0,"11,39151437",2020.0,63.0,"93,7","4,0",24.0,,,"16,2",,4.0,6.0,0.0,,1.0,,1.0,36.0,39.0,113.0,146.0,130.0,96.0,37.0,NC,31,216,NC,
Ardennes,76.0,264.0,0.0,317.0,2.0,659.0,"12,66187603",2021.0,57.0,"100,0","3,5",23.0,,,"9,9",,4.0,8.0,0.0,,1.0,,,27.0,33.0,137.0,136.0,161.0,120.0,39.0,0,32,283,0,
Ardennes,86.0,240.0,37.0,338.0,4.0,705.0,"13,73037822",2022.0,65.0,"86,2","4,8",34.0,,,"11,6",,4.0,10.0,,,1.0,,,27.0,38.0,161.0,155.0,164.0,112.0,46.0,0,19,306,0,
Ardennes,93.0,281.0,0.0,367.0,1.0,742.0,"14,63164537",2023.0,72.0,"100,0","8,0",59.0,,,"11,5",,4.0,10.0,0.0,,1.0,,,34.0,34.0,151.0,153.0,166.0,138.0,64.0,0,28,345,0,
Ardennes,101.0,318.0,0.0,381.0,3.0,803.0,"16,0020725",2024.0,83.0,"89,2","5,1",41.0,,,11,,4.0,9.0,,,1.0,,,34.0,52.0,191.0,179.0,177.0,128.0,41.0,0,22,363,0,
Ardèche,284.0,386.0,0.0,353.0,34.0,1057.0,"17,13211339",2016.0,163.0,"100,0","4,4",47.0,,,"57,6",,4.0,,0.0,,,,,31.0,74.0,328.0,222.0,197.0,145.0,59.0,0,95,0,0,
Ardèche,248.0,439.0,1.0,334.0,44.0,1066.0,"17,36835245",2017.0,145.0,"100,0","3,7",39.0,,,"57,4",,3.0,,0.0,,,,,28.0,73.0,342.0,214.0,192.0,158.0,59.0,0,62,0,0,
Ardèche,225.0,478.0,0.0,430.0,54.0,1187.0,"19,49577072",2018.0,107.0,"99,1","4,0",47.0,,,"57,8",1.0,5.0,,0.0,,,,,34.0,91.0,369.0,261.0,210.0,160.0,62.0,0,120,0,0,
Ardèche,249.0,440.0,5.0,364.0,36.0,1094.0,"17,94678303",2019.0,111.0,"100,0","4,6",50.0,,,"53,4",1.0,6.0,,0.0,,,,,24.0,51.0,320.0,228.0,216.0,163.0,91.0,NC,169,0,0,
Ardèche,197.0,475.0,1.0,239.0,37.0,949.0,"15,7246773",2020.0,85.0,"100,0","3,8",36.0,,,"42,1",2.0,6.0,3.0,0.0,,1.0,,1.0,42.0,52.0,166.0,191.0,220.0,179.0,96.0,NC,145,12,NC,
Ardèche,133.0,503.0,0.0,219.0,29.0,884.0,"14,64691653",2021.0,58.0,"100,0","4,1",36.0,,,"43,6",1.0,5.0,4.0,0.0,1.0,4.0,,2.0,22.0,34.0,169.0,167.0,212.0,179.0,88.0,NC,80,35,NC,
Ardèche,146.0,504.0,1.0,208.0,45.0,904.0,"14,99568708",2022.0,70.0,"98,6","3,4",31.0,,,"47,6",2.0,5.0,6.0,,1.0,,,,31.0,56.0,182.0,194.0,191.0,163.0,86.0,NC,45,49,0,
Ardèche,177.0,556.0,0.0,227.0,59.0,1019.0,"16,96551954",2023.0,83.0,"100,0","4,3",44.0,,,"46,8",2.0,5.0,10.0,0.0,,2.0,,,39.0,60.0,171.0,216.0,247.0,196.0,88.0,NC,51,68,0,
Ardèche,173.0,481.0,4.0,251.0,76.0,985.0,"16,42953647",2024.0,70.0,"100,0","3,8",37.0,,,"42,8",2.0,6.0,11.0,,,1.0,,2.0,29.0,44.0,232.0,209.0,194.0,204.0,57.0,0,55,116,NC,
Ariège,119.0,338.0,0.0,157.0,31.0,645.0,"22,85532051",2016.0,113.0,"100,0","3,1",20.0,,,"34,9",,1.0,,0.0,,,,,20.0,48.0,234.0,145.0,97.0,63.0,38.0,0,NC,0,0,
Ariège,82.0,338.0,2.0,191.0,39.0,652.0,"23,37587839",2017.0,85.0,"96,5","2,6",17.0,,,"39,4",,1.0,2.0,0.0,,,,,21.0,41.0,246.0,136.0,92.0,85.0,31.0,0,NC,NC,0,
Ariège,83.0,288.0,0.0,289.0,44.0,704.0,"25,36388529",2018.0,88.0,"100,0","2,0",14.0,,,"46,6",,2.0,3.0,0.0,,,,,20.0,64.0,264.0,164.0,82.0,75.0,35.0,0,NC,17,0,
Ariège,102.0,324.0,1.0,197.0,28.0,652.0,"23,42795544",2019.0,100.0,"100,0","4,3",28.0,,,"33,4",,2.0,4.0,0.0,,,,,21.0,39.0,213.0,139.0,109.0,87.0,44.0,0,NC,20,0,
Ariège,93.0,334.0,1.0,85.0,2.0,515.0,"18,5826658",2020.0,83.0,"100,0","3,5",18.0,,,"10,9",,2.0,8.0,0.0,,,,1.0,19.0,20.0,102.0,111.0,110.0,102.0,49.0,0,NC,53,NC,
Ariège,73.0,331.0,1.0,114.0,1.0,520.0,"18,66408241",2021.0,77.0,"100,0","3,3",17.0,,,"12,7",,2.0,9.0,0.0,,1.0,,,18.0,23.0,90.0,114.0,120.0,108.0,47.0,0,NC,60,0,
Ariège,82.0,317.0,1.0,136.0,1.0,537.0,"19,2280149",2022.0,85.0,"96,5","3,9",21.0,,,"17,5",,4.0,9.0,,,,,,15.0,35.0,110.0,111.0,137.0,79.0,47.0,0,16,69,NC,
Ariège,85.0,321.0,0.0,134.0,2.0,542.0,"19,37998355",2023.0,88.0,"96,6","4,2",23.0,,,14,,4.0,10.0,0.0,,,,1.0,15.0,33.0,118.0,117.0,124.0,100.0,34.0,0,14,88,NC,
Ariège,101.0,244.0,1.0,152.0,3.0,501.0,"17,8120667",2024.0,101.0,"93,1","4,8",24.0,,,18,,4.0,12.0,,,1.0,,,16.0,50.0,79.0,109.0,129.0,81.0,35.0,0,12,80,NC,
Aube,247.0,489.0,73.0,91.0,2.0,902.0,"14,0928692",2016.0,259.0,"99,6","7,0",63.0,,,"11,2",2.0,2.0,,0.0,,,,,36.0,58.0,216.0,231.0,186.0,126.0,49.0,NC,NC,0,0,
Aube,240.0,514.0,43.0,105.0,2.0,904.0,"14,13648589",2017.0,238.0,"99,6","6,3",57.0,,,"9,7",2.0,3.0,,0.0,,,,,47.0,62.0,219.0,221.0,172.0,139.0,44.0,NC,78,0,0,
Aube,215.0,619.0,22.0,81.0,3.0,940.0,"14,80897991",2018.0,205.0,"98,0","4,5",42.0,,,"10,4",1.0,2.0,,0.0,,,,,44.0,56.0,210.0,226.0,200.0,150.0,54.0,NC,NC,0,0,
Aube,246.0,560.0,1.0,90.0,0.0,897.0,"14,18944571",2019.0,246.0,"99,6","5,5",49.0,,,"9,6",1.0,3.0,,0.0,,,,,39.0,60.0,201.0,204.0,189.0,141.0,63.0,NC,66,0,0,
Aube,258.0,579.0,0.0,101.0,3.0,941.0,"14,87935233",2020.0,251.0,"96,8","6,2",58.0,,,"10,7",1.0,3.0,2.0,0.0,,1.0,,,40.0,72.0,226.0,203.0,193.0,148.0,59.0,NC,61,NC,0,
Aube,254.0,530.0,0.0,119.0,6.0,909.0,"14,45564709",2021.0,264.0,"95,5","4,7",43.0,,,"10,3",1.0,3.0,2.0,0.0,1.0,,,,30.0,67.0,238.0,218.0,164.0,138.0,53.0,NC,44,NC,0,
Aube,271.0,541.0,2.0,173.0,2.0,989.0,"15,84504222",2022.0,264.0,"98,9","7,3",72.0,,,"12,7",1.0,3.0,3.0,,,,,,47.0,59.0,244.0,213.0,193.0,164.0,69.0,NC,77,39,0,
Aube,237.0,576.0,2.0,195.0,12.0,1022.0,"16,4372105",2023.0,234.0,"100,0","8,0",82.0,,,14,,2.0,4.0,0.0,,,,,31.0,78.0,218.0,265.0,216.0,150.0,63.0,0,NC,93,NC,
Aube,214.0,603.0,2.0,255.0,2.0,1076.0,"17,36604261",2024.0,203.0,"100,0","5,8",62.0,,,"13,1",,2.0,5.0,,,,,,30.0,75.0,235.0,274.0,216.0,168.0,77.0,NC,NC,169,0,
Aude,356.0,874.0,3.0,63.0,2.0,1298.0,"18,28967577",2016.0,336.0,"99,1","6,1",79.0,,,"8,9",3.0,,,0.0,,,,,74.0,70.0,302.0,325.0,272.0,163.0,92.0,46,0,0,0,
Aude,329.0,886.0,1.0,98.0,2.0,1316.0,"18,63230922",2017.0,320.0,"95,3","5,5",73.0,,,"9,3",3.0,,3.0,0.0,,,,,60.0,110.0,282.0,305.0,265.0,204.0,90.0,61,0,1-10,0,
Aude,295.0,893.0,1.0,161.0,5.0,1355.0,"19,29842052",2018.0,272.0,"98,9","5,2",71.0,,,10,4.0,3.0,5.0,0.0,,,,,62.0,86.0,261.0,321.0,297.0,235.0,92.0,47,1-10,95,0,
Aude,253.0,832.0,3.0,227.0,4.0,1319.0,"18,82242137",2019.0,232.0,"97,4","4,9",64.0,,,"12,3",2.0,4.0,7.0,0.0,,,,,48.0,99.0,273.0,300.0,306.0,194.0,99.0,NC,14,125,0,
Aude,225.0,767.0,5.0,248.0,4.0,1249.0,"17,93792816",2020.0,211.0,"93,8","4,2",52.0,,,"10,6",3.0,4.0,6.0,0.0,2.0,,,1.0,54.0,77.0,287.0,301.0,258.0,191.0,80.0,58,23,145,NC,
Aude,227.0,726.0,6.0,327.0,4.0,1290.0,"18,61982362",2021.0,197.0,"97,0","5,3",69.0,,,"13,5",2.0,4.0,7.0,0.0,1.0,1.0,,,38.0,65.0,284.0,288.0,270.0,227.0,105.0,NC,54,197,0,
Aude,219.0,710.0,4.0,444.0,7.0,1384.0,"20,12476189",2022.0,192.0,"96,4","6,1",85.0,,,"14,8",2.0,3.0,12.0,,1.0,1.0,,1.0,47.0,83.0,309.0,278.0,303.0,229.0,119.0,NC,51,293,NC,
Aude,226.0,656.0,7.0,555.0,7.0,1451.0,"21,20879924",2023.0,212.0,"98,1","5,9",86.0,,,"12,7",2.0,4.0,13.0,0.0,2.0,,,,46.0,104.0,325.0,320.0,296.0,247.0,103.0,NC,56,349,0,
Aude,252.0,633.0,1.0,665.0,7.0,1558.0,"22,86133529",2024.0,230.0,"99,1","5,4",84.0,,,"14,1",2.0,5.0,15.0,,4.0,,,1.0,57.0,94.0,359.0,339.0,329.0,249.0,118.0,NC,23,470,NC,
Auvergne -  Rhône-Alpes,8761.0,9016.0,82.0,3497.0,489.0,21845.0,"12,63946371",2016.0,8770.0,"69,9","5,9",1294.0,,,"4,7",52.0,83.0,,1.0,,,,,803.0,1422.0,5254.0,5094.0,4393.0,3301.0,1534.0,1058,2193,0,NC,
Auvergne -  Rhône-Alpes,8129.0,9309.0,82.0,3985.0,631.0,22136.0,"12,82823974",2017.0,8147.0,"70,6","5,1",1125.0,,,"4,9",57.0,84.0,18.0,1.0,,,,,748.0,1438.0,5219.0,5098.0,4601.0,3421.0,1579.0,1159,2209,283,NC,
Auvergne -  Rhône-Alpes,7928.0,9482.0,70.0,4902.0,811.0,23193.0,"13,40838126",2018.0,7927.0,"73,1","5,0",1170.0,,,"5,4",62.0,92.0,34.0,1.0,,,,,731.0,1480.0,5409.0,5449.0,4777.0,3696.0,1614.0,1246,2443,796,NC,
Auvergne -  Rhône-Alpes,7585.0,9338.0,121.0,5603.0,740.0,23387.0,"13,50649741",2019.0,7584.0,"77,7","5,1",1200.0,,,5,65.0,110.0,56.0,1.0,,,,,672.0,1447.0,5379.0,5314.0,4940.0,3900.0,1699.0,1408,2298,1577,NC,
Auvergne -  Rhône-Alpes,6206.0,9359.0,104.0,6224.0,1176.0,23069.0,"13,33897677",2020.0,6238.0,"77,2","4,6",1056.0,,,"3,9",76.0,114.0,78.0,1.0,2.0,18.0,,13.0,676.0,1311.0,4970.0,5340.0,5047.0,3819.0,1804.0,1224,2055,2798,NC,
Auvergne -  Rhône-Alpes,5692.0,9135.0,92.0,6551.0,1371.0,22841.0,"13,16739149",2021.0,5711.0,"76,2","4,0",923.0,,,"4,2",65.0,125.0,115.0,0.0,7.0,9.0,,11.0,628.0,1210.0,4922.0,5142.0,5045.0,3970.0,1839.0,1059,1652,3652,NC,
Auvergne -  Rhône-Alpes,6049.0,9011.0,111.0,8266.0,1485.0,24922.0,"14,3031039",2022.0,6092.0,"79,6","5,3",1318.0,,,"4,4",68.0,129.0,147.0,1.0,4.0,13.0,,12.0,626.0,1386.0,5544.0,5646.0,5449.0,4129.0,2005.0,897,1771,5414,NC,
Auvergne -  Rhône-Alpes,6034.0,8935.0,61.0,8794.0,1751.0,25575.0,"14,65058568",2023.0,6110.0,"82,7","5,1",1303.0,,,"4,3",68.0,143.0,202.0,1.0,6.0,8.0,,16.0,688.0,1355.0,5643.0,5894.0,5642.0,4234.0,1940.0,894,1655,6026,NC,
Auvergne -  Rhône-Alpes,6289.0,8819.0,40.0,9431.0,1705.0,26284.0,"15,01715455",2024.0,6399.0,"83,2","5,0",1317.0,,,4,72.0,148.0,230.0,1.0,3.0,11.0,,21.0,677.0,1448.0,6022.0,5995.0,5560.0,4388.0,1936.0,789,1557,6895,NC,
Aveyron,131.0,390.0,1.0,75.0,2.0,599.0,"11,98767211",2016.0,130.0,"100,0","3,3",20.0,,,"8,8",3.0,2.0,,0.0,,,,,26.0,50.0,129.0,130.0,127.0,89.0,48.0,66,NC,0,0,
Aveyron,132.0,448.0,5.0,38.0,0.0,623.0,"12,59858443",2017.0,134.0,"99,3","3,7",23.0,,,"7,7",3.0,1.0,,0.0,,,,,31.0,45.0,159.0,127.0,128.0,90.0,42.0,30,NC,0,0,
Aveyron,110.0,478.0,3.0,48.0,1.0,640.0,"13,07189542",2018.0,119.0,"97,5","3,0",19.0,,,"9,5",2.0,2.0,,0.0,,,,,19.0,42.0,135.0,144.0,146.0,108.0,46.0,NC,NC,0,0,
Aveyron,128.0,515.0,2.0,39.0,1.0,685.0,"14,01993491",2019.0,131.0,"96,9","3,1",21.0,,,"11,5",1.0,2.0,,0.0,,,,,27.0,36.0,141.0,156.0,142.0,118.0,65.0,NC,NC,0,0,
Aveyron,94.0,470.0,2.0,63.0,0.0,629.0,"13,02978829",2020.0,94.0,"100,0","2,5",16.0,,,"11,9",1.0,2.0,2.0,0.0,,,,,18.0,30.0,149.0,137.0,125.0,111.0,59.0,NC,NC,NC,0,
Aveyron,75.0,429.0,2.0,91.0,2.0,599.0,"12,41425048",2021.0,66.0,"100,0","3,2",19.0,,,14,,2.0,4.0,0.0,,,,,19.0,30.0,124.0,124.0,140.0,111.0,51.0,0,NC,42,0,
Aveyron,100.0,427.0,2.0,138.0,4.0,671.0,"13,91048365",2022.0,101.0,"100,0","4,5",30.0,,,"13,7",,3.0,8.0,,,,,,20.0,39.0,132.0,161.0,130.0,119.0,69.0,0,24,85,0,
Aveyron,95.0,394.0,4.0,183.0,1.0,677.0,"14,08743783",2023.0,102.0,"100,0","3,5",24.0,,,12,,3.0,14.0,0.0,,1.0,,1.0,15.0,39.0,150.0,149.0,157.0,104.0,59.0,0,21,131,NC,
